traffic_mean,traffic_std,packet_rate,packet_variance,active_hosts,traffic_entropy,label,AI_MSE,AI_Prediction,Result,Distance_From_Threshold
-62.429,6.188,1.4,38.286,7,3.433,0,0.001173399389682287,0,Đúng,-0.10389160061031771
-62.364,7.646,2.2,58.455,11,3.35,0,0.0005117121041786066,0,Đúng,-0.1045532878958214
-64.167,6.145,1.2,37.767,6,3.345,0,0.004046134588760044,0,Đúng,-0.10101886541123996
-59.857,7.853,2.8,61.67,14,3.392,0,0.0007710261860168093,0,Đúng,-0.1042939738139832
-65.0,8.485,1.6,72.0,8,3.357,0,0.0016333380633743795,0,Đúng,-0.10343166193662563
-60.846,7.01,2.6,49.141,13,3.494,0,0.00909649148959724,0,Đúng,-0.09596850851040277
-61.8,10.545,1.0,111.2,5,3.334,0,0.008469283090787667,0,Đúng,-0.09659571690921234
-63.222,8.555,1.8,73.194,9,3.39,0,0.0012545608367794496,0,Đúng,-0.10381043916322055
-61.111,8.462,1.8,71.611,9,3.406,0,0.0011937693690067712,0,Đúng,-0.10387123063099324
-62.6,5.595,1.0,31.3,5,3.389,0,0.0016177428140111627,0,Đúng,-0.10344725718598884
-65.385,6.239,2.6,38.923,13,3.344,0,0.0026035492002791203,0,Đúng,-0.10246145079972088
-62.273,7.734,2.2,59.818,11,3.581,0,0.006908086697480169,0,Đúng,-0.09815691330251984
-64.889,6.566,1.8,43.111,9,3.407,0,0.0020111622575256544,0,Đúng,-0.10305383774247436
-61.667,8.664,1.2,75.067,6,3.368,0,0.0009400670395713799,0,Đúng,-0.10412493296042863
-61.125,9.775,1.6,95.554,8,3.357,0,0.0009525111744431491,0,Đúng,-0.10411248882555686
-61.6,6.139,3.0,37.686,15,3.333,0,0.006606497957639044,0,Đúng,-0.09845850204236097
-67.5,5.992,1.2,35.9,6,3.39,0,0.006512559166770671,0,Đúng,-0.09855244083322934
-61.0,5.354,2.0,28.667,10,3.421,1,0.0008947320228465363,0,Sai,-0.10417026797715347
-59.417,6.762,2.4,45.72,12,3.483,0,0.007219589020594223,0,Đúng,-0.09784541097940579
-65.154,5.97,2.6,35.641,13,3.333,0,0.0032974279356707756,0,Đúng,-0.10176757206432924
-61.615,8.752,2.6,76.59,13,3.415,0,0.0014345847074526035,0,Đúng,-0.1036304152925474
-63.3,8.341,2.0,69.567,10,3.42,0,0.0009440223343708853,0,Đúng,-0.10412097766562912
-61.429,4.541,1.4,20.619,7,3.433,0,0.002282593453767219,0,Đúng,-0.10278240654623279
-65.154,6.829,2.6,46.641,13,3.417,0,0.0025596503549164032,0,Đúng,-0.10250534964508361
-60.875,9.687,1.6,93.839,8,3.395,0,0.003286384413370671,0,Đúng,-0.10177861558662933
-32.5,4.419,4.0,19.526,20,3.377,1,0.1537507488254882,1,Đúng,0.04868574882548819
-59.9,8.048,2.0,64.767,10,3.449,0,0.003389390519157711,0,Đúng,-0.1016756094808423
-61.2,8.672,1.0,75.2,5,3.333,0,0.0012792138842802508,0,Đúng,-0.10378578611571976
-64.6,7.863,2.0,61.822,10,3.433,0,0.000814694875462805,0,Đúng,-0.1042503051245372
-63.8,9.094,1.0,82.7,5,3.244,0,0.010201446537607949,0,Đúng,-0.09486355346239206
-61.0,7.047,1.4,49.667,7,3.369,0,0.0001599097341537305,0,Đúng,-0.10490509026584628
-66.111,7.769,1.8,60.361,9,3.437,0,0.0021229905746433307,0,Đúng,-0.10294200942535668
-70.222,6.016,1.8,36.194,9,3.326,0,0.017960362209929404,0,Đúng,-0.0871046377900706
-60.938,5.662,3.2,32.062,16,3.428,1,0.005414185658450439,0,Sai,-0.09965081434154957
-64.571,7.046,2.8,49.648,14,3.402,0,0.0018660062324295475,0,Đúng,-0.10319899376757045
-61.455,8.226,2.2,67.673,11,3.429,0,0.0008342972290831703,0,Đúng,-0.10423070277091684
-65.0,8.39,1.2,70.4,6,3.345,0,0.004121932536254832,0,Đúng,-0.10094306746374518
-59.267,7.44,3.0,55.352,15,3.322,0,0.003564478886378918,0,Đúng,-0.10150052111362108
-67.875,6.728,1.6,45.268,8,3.264,0,0.013769086838533966,0,Đúng,-0.09129591316146604
-57.083,7.317,2.4,53.538,12,3.438,0,0.0067978068588856145,0,Đúng,-0.09826719314111439
-63.125,6.792,1.6,46.125,8,3.426,0,0.0012067651662515417,0,Đúng,-0.10385823483374847
-66.167,6.52,2.4,42.515,12,3.342,0,0.003421528022929382,0,Đúng,-0.10164347197707062
-58.333,6.933,2.4,48.061,12,3.319,0,0.0030824020268969423,0,Đúng,-0.10198259797310306
-63.4,7.716,3.0,59.543,15,3.373,0,0.0022712285096097894,0,Đúng,-0.10279377149039022
-59.286,5.499,1.4,30.238,7,3.372,0,0.0017526359750275778,0,Đúng,-0.10331236402497243
-66.6,5.629,3.0,31.686,15,3.314,0,0.008119079548869017,0,Đúng,-0.09694592045113098
-59.4,6.522,3.0,42.543,15,3.373,0,0.003340735277702485,0,Đúng,-0.10172426472229752
-65.364,8.189,2.2,67.055,11,3.349,0,0.0008490634278816978,0,Đúng,-0.1042159365721183
-59.273,7.773,2.2,60.418,11,3.354,0,0.00016946606554113443,0,Đúng,-0.10489553393445887
-67.273,7.63,2.2,58.218,11,3.485,0,0.007476482056012521,0,Đúng,-0.09758851794398749
-61.8,7.627,3.0,58.171,15,3.46,0,0.005350459436816152,0,Đúng,-0.09971454056318385
-62.571,6.503,1.4,42.286,7,3.579,0,0.006229841436484651,0,Đúng,-0.09883515856351535
-60.125,6.854,1.6,46.982,8,3.391,0,0.0013109150923596347,0,Đúng,-0.10375408490764038
-56.727,7.016,2.2,49.218,11,3.299,0,0.005249934168886672,0,Đúng,-0.09981506583111334
-66.714,9.016,2.8,81.297,14,3.412,0,0.006643300247744948,0,Đúng,-0.09842169975225505
-37.48,4.589,20.0,21.06,100,3.321,1,7.319664914481797,1,Đúng,7.214599914481798
-67.375,4.438,1.6,19.696,8,3.393,0,0.004470412151682171,0,Đúng,-0.10059458784831783
-64.5,8.597,1.2,73.9,6,3.361,0,0.0010473632104455947,0,Đúng,-0.1040176367895544
-62.667,5.898,2.4,34.788,12,3.381,0,0.0012890043660426296,0,Đúng,-0.10377599563395738
-62.125,10.19,1.6,103.839,8,3.256,0,0.018384369834902534,0,Đúng,-0.08668063016509747
-59.833,10.147,1.2,102.967,6,3.297,0,0.00335060315784131,0,Đúng,-0.10171439684215869
-30.583,4.542,2.4,20.629,12,3.417,1,0.18089098301869208,1,Đúng,0.07582598301869208
-61.556,7.316,1.8,53.528,9,3.373,0,0.0004605586663572958,0,Đúng,-0.1046044413336427
-60.727,7.295,2.2,53.218,11,3.434,0,0.0020822234354160147,0,Đúng,-0.10298277656458399
-63.286,5.529,1.4,30.571,7,3.455,0,0.0023224687737059143,0,Đúng,-0.10274253122629409
-63.6,10.015,1.0,100.3,5,3.364,0,0.006516115927808587,0,Đúng,-0.09854888407219142
-62.714,8.361,1.4,69.905,7,3.482,0,0.001229618320447013,0,Đúng,-0.10383538167955299
-61.167,9.065,1.2,82.167,6,3.464,0,0.005950619751645619,0,Đúng,-0.09911438024835438
-66.4,6.674,3.0,44.543,15,3.341,0,0.006754921053097621,0,Đúng,-0.09831007894690239
-60.0,9.402,1.2,88.4,6,3.341,0,0.002836037545567958,0,Đúng,-0.10222896245443205
-65.6,5.505,1.0,30.3,5,3.478,0,0.004125105352018076,0,Đúng,-0.10093989464798193
-61.333,7.596,2.4,57.697,12,3.431,0,0.0014350826569911185,0,Đúng,-0.10362991734300889
-62.556,5.637,1.8,31.778,9,3.262,0,0.008991018815994536,0,Đúng,-0.09607398118400547
-58.273,6.769,2.2,45.818,11,3.379,1,0.002429810959848446,0,Sai,-0.10263518904015156
-66.308,7.51,2.6,56.397,13,3.38,0,0.0032803258388319333,0,Đúng,-0.10178467416116807
-66.167,5.193,1.2,26.967,6,3.344,0,0.003940971351711518,0,Đúng,-0.10112402864828848
-60.214,8.031,2.8,64.489,14,3.401,0,0.0013779166413130644,0,Đúng,-0.10368708335868694
-61.643,7.967,2.8,63.478,14,3.414,0,0.0036258975449310845,0,Đúng,-0.10143910245506892
-63.8,7.239,2.0,52.4,10,3.422,0,0.0015533880969642218,0,Đúng,-0.10351161190303579
-66.0,8.042,1.4,64.667,7,3.434,0,0.0010647739024983037,0,Đúng,-0.1040002260975017
-32.467,5.54,3.0,30.695,15,3.402,1,0.21926328901846162,1,Đúng,0.11419828901846162
-59.727,8.113,2.2,65.818,11,3.281,0,0.0011172369928532351,0,Đúng,-0.10394776300714677
-62.2,6.668,3.0,44.457,15,3.353,0,0.0039038896283529333,0,Đúng,-0.10116111037164707
-62.8,6.73,2.0,45.289,10,3.272,0,0.00411251052611526,0,Đúng,-0.10095248947388474
-38.38,4.261,14.2,18.153,71,3.293,1,2.930819368227492,1,Đúng,2.825754368227492
-61.769,6.685,2.6,44.692,13,3.358,0,0.001625299586520831,0,Đúng,-0.10343970041347918
-64.917,5.992,2.4,35.902,12,3.266,0,0.0044419500579901796,0,Đúng,-0.10062304994200982
-63.818,7.6,2.2,57.764,11,3.365,0,0.0007573784766798566,0,Đúng,-0.10430762152332015
-59.4,5.128,1.0,26.3,5,3.216,0,0.006225105619366143,0,Đúng,-0.09883989438063387
-62.667,8.69,3.0,75.524,15,3.314,0,0.0032630017216866186,0,Đúng,-0.10180199827831339
-64.5,7.819,1.6,61.143,8,3.281,0,0.0046774058914954095,0,Đúng,-0.10038759410850459
-60.722,6.057,3.6,36.683,18,3.383,1,0.016111346146096644,0,Sai,-0.08895365385390336
-59.714,7.064,1.4,49.905,7,3.393,0,0.001182498963622181,0,Đúng,-0.10388250103637782
-63.067,7.166,3.0,51.352,15,3.396,0,0.002363503179648049,0,Đúng,-0.10270149682035196
-61.917,6.921,2.4,47.902,12,3.393,0,0.0006964163466866092,0,Đúng,-0.10436858365331339
-59.571,6.133,1.4,37.619,7,3.501,0,0.0033743349465592052,0,Đúng,-0.1016906650534408
-63.267,8.754,3.0,76.638,15,3.42,0,0.0024768938359708143,0,Đúng,-0.10258810616402919
-62.778,5.696,1.8,32.444,9,3.31,0,0.006039106637302841,0,Đúng,-0.09902589336269717
-62.333,7.556,3.0,57.095,15,3.438,0,0.0051361073370669525,0,Đúng,-0.09992889266293305
-66.286,8.976,1.4,80.571,7,3.415,0,0.0011027926371720796,0,Đúng,-0.10396220736282792
-62.143,7.734,1.4,59.81,7,3.451,0,0.0005451478352224555,0,Đúng,-0.10451985216477755
-59.056,5.241,3.6,27.467,18,3.376,1,0.016025167063745804,0,Sai,-0.0890398329362542
-60.0,6.716,2.0,45.111,10,3.422,0,0.0017184152081215433,0,Đúng,-0.10334658479187846
-66.333,6.344,1.8,40.25,9,3.327,0,0.0022528762237761196,0,Đúng,-0.10281212377622388
-58.333,7.062,1.2,49.867,6,3.486,0,0.0038493073915565816,0,Đúng,-0.10121569260844343
-61.818,8.716,2.2,75.964,11,3.404,0,0.000601807613686732,0,Đúng,-0.10446319238631327
-62.167,7.297,2.4,53.242,12,3.381,0,0.00016421794798494342,0,Đúng,-0.10490078205201506
-61.8,8.701,1.0,75.7,5,3.392,0,0.002966923474730322,0,Đúng,-0.10209807652526968
-63.769,6.747,2.6,45.526,13,3.399,0,0.0008290374626719714,0,Đúng,-0.10423596253732803
-62.846,8.802,2.6,77.474,13,3.423,0,0.0004824763081567373,0,Đúng,-0.10458252369184327
-60.8,7.35,3.0,54.029,15,3.381,0,0.0017727196814917561,0,Đúng,-0.10329228031850825
-58.0,8.556,1.2,73.2,6,3.438,0,0.013633693674470962,0,Đúng,-0.09143130632552904
-62.909,6.107,2.2,37.291,11,3.31,0,0.00476673168117354,0,Đúng,-0.10029826831882646
-38.062,4.268,13.0,18.215,65,3.322,1,2.2230551330474277,1,Đúng,2.1179901330474276
-61.083,5.213,2.4,27.174,12,3.49,0,0.004247051755593809,0,Đúng,-0.1008179482444062
-60.0,6.353,2.4,40.364,12,3.355,0,0.003133462383854406,0,Đúng,-0.1019315376161456
-64.889,6.294,1.8,39.611,9,3.42,0,0.0024250315371019794,0,Đúng,-0.10263996846289802
-59.0,8.843,2.2,78.2,11,3.438,0,0.0076312230094678,0,Đúng,-0.09743377699053221
-65.0,9.055,1.6,82.0,8,3.444,0,0.0017889772284898073,0,Đúng,-0.1032760227715102
-59.222,7.839,1.8,61.444,9,3.307,0,0.0022065956616874544,0,Đúng,-0.10285840433831255
-62.167,6.603,2.4,43.606,12,3.416,0,0.0023015366405106166,0,Đúng,-0.10276346335948938
-36.843,5.052,14.0,25.526,70,3.293,1,2.675036815390227,1,Đúng,2.5699718153902267
-60.143,6.769,2.8,45.824,14,3.328,0,0.0034239758592728496,0,Đúng,-0.10164102414072716
-61.375,5.449,1.6,29.696,8,3.391,1,0.001333274510340826,0,Sai,-0.10373172548965919
-64.5,5.317,2.4,28.273,12,3.254,0,0.008284058471915219,0,Đúng,-0.09678094152808478
-64.0,7.368,1.6,54.286,8,3.282,0,0.001877098544472132,0,Đúng,-0.10318790145552788
-65.5,6.348,1.2,40.3,6,3.39,0,0.0032368111106278567,0,Đúng,-0.10182818888937215
-63.667,9.644,1.8,93.0,9,3.243,0,0.024399528544738442,0,Đúng,-0.08066547145526157
-68.2,7.396,1.0,54.7,5,3.457,0,0.013562500196857416,0,Đúng,-0.0915024998031426
-61.733,8.276,3.0,68.495,15,3.463,0,0.0035456332131784843,0,Đúng,-0.10151936678682152
-59.833,10.028,1.2,100.567,6,3.471,0,0.011144260037872417,0,Đúng,-0.09392073996212759
-60.267,6.649,3.0,44.21,15,3.348,0,0.0038576041924369476,0,Đúng,-0.10120739580756306
-60.9,6.226,2.0,38.767,10,3.35,0,0.000894386342667312,0,Đúng,-0.1041706136573327
-62.429,8.751,2.8,76.571,14,3.363,0,0.002187313073844884,0,Đúng,-0.10287768692615512
-56.8,6.058,1.0,36.7,5,3.389,0,0.0049320922509067874,0,Đúng,-0.10013290774909323
-63.75,8.276,1.6,68.5,8,3.264,0,0.009860662668968794,0,Đúng,-0.09520433733103122
-60.231,8.719,2.6,76.026,13,3.356,0,0.004430871528914389,0,Đúng,-0.10063412847108562
-65.9,6.488,2.0,42.1,10,3.411,0,0.003644740337040623,0,Đúng,-0.10142025966295938
-61.714,7.61,1.4,57.905,7,3.326,0,0.00101656667962439,0,Đúng,-0.10404843332037561
-63.667,7.19,2.4,51.697,12,3.348,0,0.0008357861702874614,0,Đúng,-0.10422921382971255
-32.273,4.606,2.2,21.218,11,3.35,1,0.17474948322340889,1,Đúng,0.06968448322340888
-62.133,7.827,3.0,61.267,15,3.423,0,0.0043689049229329036,0,Đúng,-0.1006960950770671
-65.0,4.528,1.0,20.5,5,3.211,0,0.01275912954394993,0,Đúng,-0.09230587045605007
-64.714,7.415,2.8,54.989,14,3.306,0,0.003009603096136366,0,Đúng,-0.10205539690386364
-64.909,7.368,2.2,54.291,11,3.299,0,0.0014367907221817142,0,Đúng,-0.1036282092778183
-62.111,6.735,1.8,45.361,9,3.31,0,0.0025455459173001163,0,Đúng,-0.10251945408269988
-61.667,8.532,2.4,72.788,12,3.392,0,0.0010850920956784456,0,Đúng,-0.10397990790432156
-59.308,7.134,2.6,50.897,13,3.266,0,0.005851708334910485,0,Đúng,-0.09921329166508952
-66.714,7.631,1.4,58.238,7,3.328,0,0.0020914544899913123,0,Đúng,-0.10297354551000869
-66.308,6.738,2.6,45.397,13,3.417,0,0.005140501723905215,0,Đúng,-0.09992449827609479
-58.714,7.064,1.4,49.905,7,3.411,0,0.0016186630324879969,0,Đúng,-0.10344633696751201
-65.6,7.427,2.0,55.156,10,3.226,0,0.009407256383382969,0,Đúng,-0.09565774361661704
-67.25,7.704,1.6,59.357,8,3.377,0,0.002196354161213222,0,Đúng,-0.10286864583878678
-60.4,6.618,1.0,43.8,5,3.334,0,0.0009990399942932215,0,Đúng,-0.10406596000570678
-68.429,6.268,1.4,39.286,7,3.413,0,0.0089418602204086,0,Đúng,-0.0961231397795914
-63.0,4.66,1.6,21.714,8,3.445,0,0.0029018473339458427,0,Đúng,-0.10216315266605416
-62.929,8.1,2.8,65.61,14,3.37,0,0.001187461102439531,0,Đúng,-0.10387753889756048
-64.333,7.711,1.2,59.467,6,3.341,0,0.0017995952811343122,0,Đúng,-0.1032654047188657
-62.571,7.356,2.8,54.11,14,3.447,0,0.004682861897866924,0,Đúng,-0.10038213810213308
-60.857,6.644,1.4,44.143,7,3.555,0,0.003484537439239092,0,Đúng,-0.10158046256076092
-61.625,7.981,1.6,63.696,8,3.372,0,0.0002468179376435209,0,Đúng,-0.10481818206235649
-59.556,8.662,1.8,75.028,9,3.411,0,0.0049424484156007625,0,Đúng,-0.10012255158439924
-64.0,8.367,1.0,70.0,5,3.333,0,0.0032011591865571064,0,Đúng,-0.1018638408134429
-63.3,6.816,2.0,46.456,10,3.408,0,0.0011610686433876141,0,Đúng,-0.1039039313566124
-63.8,7.757,3.0,60.171,15,3.324,0,0.0028160836780597477,0,Đúng,-0.10224891632194026
-62.933,6.766,3.0,45.781,15,3.38,0,0.0029002778534425616,0,Đúng,-0.10216472214655745
-31.667,5.273,3.0,27.81,15,3.362,1,0.22500741873224675,1,Đúng,0.11994241873224674
-57.625,5.449,1.6,29.696,8,3.374,0,0.002851958421267847,0,Đúng,-0.10221304157873216
-62.769,6.431,2.6,41.359,13,3.426,0,0.0028652132460602986,0,Đúng,-0.1021997867539397
-56.0,7.071,1.0,50.0,5,3.33,0,0.012336166633746445,0,Đúng,-0.09272883336625357
-63.615,7.445,2.6,55.423,13,3.344,0,0.0009336546322780138,0,Đúng,-0.10413134536772199
-59.2,4.97,1.0,24.7,5,3.306,0,0.002883109970530168,0,Đúng,-0.10218189002946984
-60.333,7.967,1.2,63.467,6,3.373,0,0.001817841949750131,0,Đúng,-0.10324715805024988
-61.375,7.386,1.6,54.554,8,3.501,0,0.001968311377881527,0,Đúng,-0.10309668862211847
-61.143,7.448,1.4,55.476,7,3.291,0,0.001435855001240087,0,Đúng,-0.10362914499875991
-64.923,6.886,2.6,47.41,13,3.389,0,0.0010588266446038845,0,Đúng,-0.10400617335539612
-37.38,4.764,14.2,22.696,71,3.279,1,2.847237297219,1,Đúng,2.7421722972189997
-60.4,6.687,2.0,44.711,10,3.404,0,0.0008941743221181024,0,Đúng,-0.1041708256778819
-64.0,9.633,1.2,92.8,6,3.319,0,0.0030467181357851218,0,Đúng,-0.10201828186421488
-62.615,8.13,2.6,66.09,13,3.449,0,0.00140559948503077,0,Đúng,-0.10365940051496923
-64.067,8.422,3.0,70.924,15,3.465,0,0.0024242708868817213,0,Đúng,-0.10264072911311828
-62.429,6.188,1.4,38.286,7,3.391,0,0.001275943984941425,0,Đúng,-0.10378905601505858
-60.357,7.121,2.8,50.709,14,3.346,0,0.002551500708436619,0,Đúng,-0.10251349929156339
-60.846,7.744,2.6,59.974,13,3.346,0,0.001892118828732865,0,Đúng,-0.10317288117126715
-60.071,7.29,2.8,53.148,14,3.504,0,0.009475816370345889,0,Đúng,-0.09558918362965411
-65.214,5.673,2.8,32.181,14,3.401,0,0.0037316478108132575,0,Đúng,-0.10133335218918675
-64.556,8.017,1.8,64.278,9,3.314,0,0.0005611658728021923,0,Đúng,-0.10450383412719781
-32.211,4.276,3.8,18.287,19,3.431,1,0.14111437360591628,1,Đúng,0.03604937360591627
-57.667,6.538,1.8,42.75,9,3.394,0,0.0034990416376726417,0,Đúng,-0.10156595836232736
-60.615,6.475,2.6,41.923,13,3.335,0,0.003450056386638553,0,Đúng,-0.10161494361336146
-61.818,7.91,2.2,62.564,11,3.403,0,0.00045191944642053846,0,Đúng,-0.10461308055357947
-60.231,7.726,2.6,59.692,13,3.412,0,0.0012939802000055212,0,Đúng,-0.10377101979999448
-63.0,9.943,1.6,98.857,8,3.389,0,0.004873766839978844,0,Đúng,-0.10019123316002117
-56.4,6.656,1.0,44.3,5,3.302,0,0.0122517125437276,0,Đúng,-0.0928132874562724
-61.818,4.49,2.2,20.164,11,3.482,0,0.002292379549196628,0,Đúng,-0.10277262045080338
-57.667,2.944,1.2,8.667,6,3.315,0,0.026851898787392994,0,Đúng,-0.07821310121260701
-63.2,10.305,1.0,106.2,5,3.33,0,0.0070776282292722625,0,Đúng,-0.09798737177072775
-64.286,7.783,1.4,60.571,7,3.389,0,0.001480726559829844,0,Đúng,-0.10358427344017015
-59.143,4.634,1.4,21.476,7,3.418,0,0.0027510552656131583,0,Đúng,-0.10231394473438685
-62.375,7.981,1.6,63.696,8,3.391,0,0.0008548912550160895,0,Đúng,-0.10421010874498392
-60.333,8.093,1.8,65.5,9,3.422,0,0.0018365885467361749,0,Đúng,-0.10322841145326384
-63.0,5.292,2.0,28.0,10,3.466,0,0.0030716183196294756,0,Đúng,-0.10199338168037053
-64.556,5.457,1.8,29.778,9,3.357,0,0.0032217000494160126,0,Đúng,-0.101843299950584
-56.4,7.127,1.0,50.8,5,3.364,0,0.012070872827797277,0,Đúng,-0.09299412717220273
-65.0,7.616,1.8,58.0,9,3.366,0,0.0004103286255129995,0,Đúng,-0.104654671374487
-65.5,5.505,1.2,30.3,6,3.316,0,0.00428545949207761,0,Đúng,-0.1007795405079224
-59.444,6.729,1.8,45.278,9,3.377,0,0.0012932736047349266,0,Đúng,-0.10377172639526508
-61.5,7.091,1.6,50.286,8,3.407,0,0.0004105539447200318,0,Đúng,-0.10465444605527997
-62.0,4.667,2.0,21.778,10,3.378,0,0.006036278901465999,0,Đúng,-0.099028721098534
-67.667,6.946,1.8,48.25,9,3.392,0,0.009704120758782575,0,Đúng,-0.09536087924121743
-56.857,4.741,1.4,22.476,7,3.284,0,0.006343150024931147,0,Đúng,-0.09872184997506886
-59.778,7.563,1.8,57.194,9,3.409,0,0.0006391915990011139,0,Đúng,-0.1044258084009989
-36.91,4.316,13.4,18.628,67,3.294,1,2.3841279120293755,1,Đúng,2.2790629120293753
-65.111,8.283,1.8,68.611,9,3.405,0,0.0016218526884149889,0,Đúng,-0.10344314731158502
-60.714,8.062,2.8,64.989,14,3.329,0,0.0018270265172115323,0,Đúng,-0.10323797348278847
-38.138,4.596,17.4,21.12,87,3.287,1,5.148248308124783,1,Đúng,5.043183308124783
-57.727,8.001,2.2,64.018,11,3.35,0,0.0032120604087907505,0,Đúng,-0.10185293959120925
-63.167,8.902,2.4,79.242,12,3.352,0,0.0015332337317009725,0,Đúng,-0.10353176626829903
-64.625,7.17,1.6,51.411,8,3.39,0,0.0024386563323929816,0,Đúng,-0.10262634366760702
-37.182,4.533,13.2,20.551,66,3.314,1,2.2699700485102254,1,Đúng,2.1649050485102252
-66.857,4.14,1.4,17.143,7,3.35,0,0.00797869425860587,0,Đúng,-0.09708630574139414
-60.778,5.286,1.8,27.944,9,3.31,0,0.006333616771109941,0,Đúng,-0.09873138322889007
-31.75,4.575,4.0,20.934,20,3.361,1,0.1790433845256072,1,Đúng,0.07397838452560719
-34.545,5.279,2.2,27.873,11,3.363,1,0.17232604662400167,1,Đúng,0.06726104662400166
-61.333,8.907,2.4,79.333,12,3.439,0,0.0018152817626502506,0,Đúng,-0.10324971823734976
-63.5,6.7,2.8,44.885,14,3.443,0,0.003937927068438096,0,Đúng,-0.10112707293156191
-64.636,8.262,2.2,68.255,11,3.493,0,0.003486604458663211,0,Đúng,-0.1015783955413368
-62.727,6.944,2.2,48.218,11,3.377,0,7.403823174434989e-05,0,Đúng,-0.10499096176825566
-61.6,9.209,1.0,84.8,5,3.416,0,0.005897177736644946,0,Đúng,-0.09916782226335506
-64.857,6.431,2.8,41.363,14,3.329,0,0.0022081280309543794,0,Đúng,-0.10285687196904562
-63.786,7.084,2.8,50.181,14,3.364,0,0.0006575556285914933,0,Đúng,-0.10440744437140852
-57.375,7.19,1.6,51.696,8,3.411,0,0.002858743554567117,0,Đúng,-0.1022062564454329
-64.909,7.569,2.2,57.291,11,3.327,0,0.0009763677741881379,0,Đúng,-0.10408863222581187
-61.429,8.696,1.4,75.619,7,3.516,0,0.005087234932810499,0,Đúng,-0.0999777650671895
-61.5,5.732,1.6,32.857,8,3.408,0,0.0013178793359642053,0,Đúng,-0.1037471206640358
-63.133,7.772,3.0,60.41,15,3.352,0,0.0025423082831438687,0,Đúng,-0.10252269171685614
-65.857,6.414,1.4,41.143,7,3.393,0,0.003675794561765162,0,Đúng,-0.10138920543823485
-37.903,4.83,14.4,23.328,72,3.294,1,2.996271337350908,1,Đúng,2.8912063373509076
-61.5,6.979,1.2,48.7,6,3.466,0,0.0013438872356355824,0,Đúng,-0.10372111276436442
-64.143,6.669,1.4,44.476,7,3.396,0,0.0014804686653796895,0,Đúng,-0.10358453133462031
-63.6,7.987,1.0,63.8,5,3.419,0,0.0017412228887265808,0,Đúng,-0.10332377711127343
-64.6,9.154,1.0,83.8,5,3.364,0,0.005825914726817171,0,Đúng,-0.09923908527318283
-61.429,7.091,1.4,50.286,7,3.411,0,0.0005859302193453078,0,Đúng,-0.1044790697806547
-62.857,6.203,1.4,38.476,7,3.307,0,0.004200609806816825,0,Đúng,-0.10086439019318318
-62.125,9.658,1.6,93.268,8,3.394,0,0.0019533624823486564,0,Đúng,-0.10311163751765134
-62.3,8.693,2.0,75.567,10,3.453,0,0.0010595050927253646,0,Đúng,-0.10400549490727463
-54.417,3.343,2.4,11.174,12,3.342,0,0.030020796344555817,0,Đúng,-0.07504420365544419
-60.0,8.919,2.0,79.556,10,3.51,0,0.008455485583092405,0,Đúng,-0.0966095144169076
-62.154,8.194,2.6,67.141,13,3.334,0,0.0009114020452080162,0,Đúng,-0.104153597954792
-64.733,8.189,3.0,67.067,15,3.352,0,0.005740539052043153,0,Đúng,-0.09932446094795686
-64.125,6.244,1.6,38.982,8,3.52,0,0.005565338896574563,0,Đúng,-0.09949966110342544
-62.8,6.613,2.0,43.733,10,3.348,0,0.0017430756679005068,0,Đúng,-0.1033219243320995
-61.3,8.341,2.0,69.567,10,3.35,0,0.00015860893852846103,0,Đúng,-0.10490639106147154
-66.444,6.579,1.8,43.278,9,3.388,0,0.004927420297096995,0,Đúng,-0.10013757970290302
-57.875,5.842,1.6,34.125,8,3.299,0,0.005054358038069978,0,Đúng,-0.10001064196193003
-65.2,5.805,1.0,33.7,5,3.275,0,0.004621098324923359,0,Đúng,-0.10044390167507665
-62.286,7.804,1.4,60.905,7,3.326,0,0.0008425794419924345,0,Đúng,-0.10422242055800757
-60.615,6.911,2.6,47.756,13,3.41,0,0.0013756689718236617,0,Đúng,-0.10368933102817635
-61.889,6.194,1.8,38.361,9,3.375,0,0.0011043240332714913,0,Đúng,-0.10396067596672852
-63.0,6.904,1.4,47.667,7,3.284,0,0.002655618164629597,0,Đúng,-0.1024093818353704
-62.333,7.967,1.2,63.467,6,3.292,0,0.002211835263124453,0,Đúng,-0.10285316473687556
-61.333,7.667,2.4,58.788,12,3.366,0,0.0010883186160809983,0,Đúng,-0.10397668138391901
-59.571,5.84,2.8,34.11,14,3.434,0,0.007337934889982995,0,Đúng,-0.09772706511001701
-62.067,8.713,3.0,75.924,15,3.332,0,0.003189232452514621,0,Đúng,-0.10187576754748538
-61.222,6.996,1.8,48.944,9,3.39,0,0.0006766970885741687,0,Đúng,-0.10438830291142584
-59.75,6.042,1.6,36.5,8,3.445,0,0.002719495611080009,0,Đúng,-0.10234550438892
-58.2,6.304,3.0,39.743,15,3.47,0,0.00703125916573865,0,Đúng,-0.09803374083426136
-63.167,8.424,1.2,70.967,6,3.366,0,0.0004964245376273471,0,Đúng,-0.10456857546237266
-63.667,7.291,2.4,53.152,12,3.393,0,0.000461300603258307,0,Đúng,-0.1046036993967417
-59.5,6.595,1.2,43.5,6,3.494,0,0.0028063035662024022,0,Đúng,-0.1022586964337976
-64.333,8.392,2.4,70.424,12,3.428,0,0.0008175941048500236,0,Đúng,-0.10424740589514998
